%eval_id interface             d1             d2             d3             d4             d5             d6             d7             d8             d9            d10            d11         obj_fn 
27           NO_ID -0.003669642791 -0.02455367251 -0.005625721493 -0.02535621008   0.1729257104   0.1882158012 -0.008442142545 -0.002630723852   0.1371748859   0.1350020272  0.06647865339   -51178064.58 
28           NO_ID -0.004056909582 -0.02493845739 -0.00597467653 -0.02570188621   0.1903442706   0.1704235175 -0.008725605083 -0.002976569092   0.1359243559   0.1339035417  0.06524631897   -51178308.31 
29           NO_ID 0.004056531018 -0.01729909528 0.005559376266 -0.01684242482   0.1619938798   0.1399592808 0.002227465878 0.006135523871   0.1424109403   0.1332603906  0.07892052832   -51184011.66 
30           NO_ID 0.004753930763 -0.01660622811 0.006186809502 -0.01622097966   0.1648254488   0.1425447351    0.002735294 0.006757277866   0.1250636209   0.1352994784   0.0963222382   -51185812.98 
31           NO_ID  0.01703268227 -0.004985361613  0.02305586061 -0.003033638418   0.1663138015   0.1454724523  0.01862422954  0.02029198773   0.1001093699   0.1372749415  0.07019435256   -51185784.87 
32           NO_ID -0.001421979145 -0.03271078098  0.02404951603 -0.01563930988   0.1661776708   0.1437359784   0.0032429733 0.007339148771   0.1265658264   0.1360342863  0.09752492194   -51181608.54 
33           NO_ID -0.03966366985 0.001148747692 0.004111965397 -0.008672537618   0.1631491746    0.141266513  0.01131276441  0.01444959003   0.1230036399   0.1322863188  0.09652856392   -51185049.85 
34           NO_ID 0.004740455259 -0.02667064396 -0.003537572717 -0.01633588184   0.1647439863   0.1424851489 0.002630380513  0.02747186726    0.124961003   0.1353221954  0.09625831708   -51181869.92 
35           NO_ID 0.005467636208 -0.03294978133 -0.01421032179 0.005258690869   0.1584970525   0.1374981199  0.02725005825 -0.01638209339   0.1175067501   0.1255340606  0.09556797907   -51185712.03 
36           NO_ID 0.004882693807 -0.01647097457 0.006225631155 -0.03448584338   0.1655764433   0.1432211479  0.01973408944 0.006836596306    0.125883162   0.1357891007  0.09700056749   -51180849.72 
37           NO_ID 0.006000354698 -0.007277570741 0.004502329659 -0.02230061475   0.1469308927   0.1279052736 -0.02188020861 -0.00377953059   0.1040632221   0.1095992109  0.09200640963   -51185172.17 
38           NO_ID 0.006589464226 -0.00936671259 0.002889098401 -0.009358946268   0.1605381668   0.1365895601 -0.003231996017 3.236339207e-05   0.1224675716    0.154481751  0.09769368044   -51181968.55 
39           NO_ID 0.004659120676 -0.01669667366 0.006080712095 -0.01630630752   0.1737298298   0.1338257599  0.00265698881 0.006670038724   0.1246704895   0.1345615513  0.09588299711    -51184950.5 
40           NO_ID  0.01192990728 -0.005391961064 0.009069360972 -0.00555762429   0.1678640598   0.1488032098 0.003457571913 0.007341320688   0.1323521257   0.1236950544   0.1057392395   -51182550.17 
41           NO_ID 0.001393753936 -0.01775302521 -0.0004283406367 -0.01794314672    0.177046587   0.1576657515 -0.004522403448 -0.0001326992307   0.1192299237   0.1346263805  0.08903968357   -51186620.56 
42           NO_ID 0.001028264356 -0.01685383439 -0.0008096546458 -0.02072771606    0.172134877   0.1548415319 -0.01012718773 -0.002240308612   0.1137963125   0.1278024356   0.0872062282   -51187830.56 
43           NO_ID 0.006609365683 -0.01887574037 -0.0006749270403 -0.02222934597   0.1723742615   0.1550274718 -0.01075342485 -0.003165043971   0.1140090533   0.1282088998  0.08726101442   -51186485.04 
44           NO_ID -0.003291878884 -0.01216740736 -0.002036467812 -0.02874282115   0.1710536434   0.1558428135 -0.004024937128 -0.004094759219   0.1115500022   0.1263964026  0.08728280776   -51187769.28 
45           NO_ID 0.0007610121163  -0.0150763177 0.002470554398 -0.02335189936    0.172987576   0.1555278906 -0.01312983517 0.0001421726259   0.1145930518   0.1290492274  0.08753153715   -51186324.25 
46           NO_ID -0.005237025798 -0.02335354544 0.003613386416 -0.01740671708   0.1704535333   0.1554044599 -0.007935791088 -0.006884977686   0.1110458917   0.1251430288  0.08724276585    -51189319.7 
47           NO_ID -0.009843873061 -0.02775461497 -0.003237168956 -0.01490553629   0.1681295496   0.1557623165 -0.006894255947 -0.001125953917   0.1073470248   0.1221718597  0.08681620093   -51190726.19 
48           NO_ID -0.01392832462 -0.02538915901 -0.007706930477 -0.00956613503   0.1639089581    0.153678856 -0.008130462068 -0.006263549201   0.1033849709   0.1265374909  0.08600997388   -51191606.46 
49           NO_ID -0.01513535538 -0.02124258331 -0.009155068975 -0.002901727719   0.1638577498   0.1561128727  -0.0066544242 -0.007986026658   0.1038489798   0.1180956182  0.08893133682   -51192309.99 
50           NO_ID -0.01667107306 -0.02269608258 -0.01126425581 -0.004550834987   0.1636662422   0.1557419815 -0.008640902143 -0.009678541844   0.1070011056   0.1178447866  0.09216234847    -51190732.2 
51           NO_ID -0.01705647571 -0.02128230556 -0.009818252325 -0.00129995237   0.1614641364    0.155292582 -0.005208076343 -0.008454395845   0.1087386115   0.1155634573  0.07841856686    -51193141.7 
52           NO_ID -0.01785175822  -0.0215662696 -0.01136652571 -0.001715484186   0.1662046822   0.1568968063 -0.006898512138 -0.01006196908   0.1073085583   0.1152489267  0.07664447096    -51192379.2 
53           NO_ID  -0.0180687292 -0.02087019964 -0.00871852367 0.0009655558257     0.16441682    0.144502276 -0.001714948906 -0.007022909217   0.1065626756   0.1134602197  0.07802469165    -51193912.3 
54           NO_ID -0.01784534039 -0.02177141657 -0.009987232649 0.002675304543   0.1662557189   0.1456000038  0.00252959693 -0.007220676194    0.108578041   0.1159998253  0.07874191604   -51193810.36 
55           NO_ID -0.02248317016 -0.01874665323 -0.003507619926  0.00630341131   0.1609833457   0.1457169689 0.0009127361278 -0.001301268336   0.1025239299   0.1142406604  0.07542077921   -51194929.72 
56           NO_ID -0.01656086994 -0.02179575438 -0.00417466295 0.008472986965    0.155766316   0.1453960084 0.005653325157 -0.002962998383  0.09641738872   0.1113544574  0.07249633407   -51195581.73 
57           NO_ID -0.01013766491 -0.01970458547 -0.007287957081  0.01469881044   0.1557101299   0.1437695443  0.00117639697 0.002683253613  0.09790595962   0.1132270781   0.0711281857   -51194634.35 
58           NO_ID -0.01750683693  -0.0198831478 -0.008160503962 0.005882779029   0.1551740337   0.1456474605 0.007180754572 -0.0002038375853  0.09533853171   0.1107440149  0.07236645396   -51195804.21 
59           NO_ID -0.01518678227 -0.00993008415 -0.00460220466 0.003929030987   0.1537656427   0.1446604176   0.0110238749 -0.003722651869  0.09498263569   0.1119481387   0.0704587794   -51196420.26 
60           NO_ID -0.01288271194 -0.01049258157 -0.001981961983 0.002105284272   0.1558685128   0.1459043228   0.0122003048 -0.0008950310412  0.09616181504   0.1094088839  0.07021677869   -51196418.93 
61           NO_ID -0.01973094231 -0.008670263476 -0.00213931358 0.003547373837   0.1465559245   0.1414889994  0.01733835576 -0.003068960471  0.09595792149   0.1070049584  0.07017977491   -51195803.77 
62           NO_ID -0.01535042408 -0.01156658736 -0.004254885686 0.001850404406   0.1529930389   0.1434358793  0.01092498055 -0.003203418305  0.09642019459   0.1144145282  0.06583375912   -51196315.24 
63           NO_ID -0.01369308191 -0.01081476074  -0.0011208861 -0.0001998726887   0.1530158671    0.142756784  0.01241772597 -0.001259729202  0.08815710072    0.118254019  0.07551070322   -51196589.93 
64           NO_ID -0.01454391215 -0.01075613591 -0.001338742545 0.0006648181903   0.1566439126   0.1384608662  0.01325392028 -0.00135022752  0.08646049437   0.1171196721    0.074486131   -51196267.23 
65           NO_ID -0.01542969406 -0.008711294066 -0.0004829289903 -0.0009088584198   0.1544577341   0.1515630484  0.01315192918 -0.002986095328  0.08121012268   0.1184908101  0.07145672824   -51195866.62 
66           NO_ID  -0.0134766508  -0.0101340421 -0.0003826506116 -0.00241918153   0.1515377752   0.1415510676  0.00796059896 -0.001630989306  0.08656448654   0.1156656557  0.07505949486   -51196430.15 
67           NO_ID -0.007910320585 -0.01189376644 -0.005656766882 -0.006013613435   0.1533001479   0.1427204807  0.01524323112 -0.007739696213   0.0906090192   0.1183864823  0.07885533865   -51195923.93 
68           NO_ID -0.006747461839 -0.006238371805 -0.003043416677 0.005051194214   0.1499669879   0.1420010504  0.01097805082 0.004675376475   0.0886900136   0.1211304433  0.07524154696   -51196123.75 
69           NO_ID -0.01654649479 -0.008252731856 -0.0003591240725 -0.001637311799   0.1546456991   0.1432333176  0.01100379059 -0.0002106491414  0.09103622751   0.1201730829  0.07744839109   -51196507.93 
70           NO_ID -0.01270631088 -0.01134709466 0.0004121961069 0.0008425031524   0.1539974266   0.1429603191  0.01124268491 -0.00262407276  0.08848465374   0.1191009253  0.07551834075   -51196553.18 
71           NO_ID -0.01531962177 -0.01125001056 0.002445110802 0.000895634647   0.1494156747    0.141977836  0.01472057299 -0.001768840689  0.08921585582   0.1173064238  0.07658848467   -51196509.55 
72           NO_ID  -0.0138028126 -0.01084326561 -0.001572326126 0.0009414581708   0.1534951256   0.1434159274  0.01215447781 -0.001221570302  0.08750548908   0.1169896567  0.07785339672    -51196496.8 
73           NO_ID -0.01501458798 -0.01594482178 -0.001998813983 -0.0003408852278   0.1524106684   0.1431775663  0.01112742836 0.001051707145  0.08909696705   0.1195464536  0.07518931778   -51196557.69 
74           NO_ID -0.01484067387 -0.01053422256 -0.002435219542 0.0007076858871   0.1519655009   0.1421336178   0.0118312787 -0.002679291069  0.08756998404   0.1195222254  0.07563352947   -51196479.87 
75           NO_ID -0.01091282558 -0.01198942955 -0.00252270686 -0.003758228365   0.1526611676   0.1427334096  0.01426356868 -0.003386882173   0.0904536373   0.1184686675   0.0769061974   -51196520.39 
76           NO_ID -0.01402495841 -0.01068576651 -0.001924402464 0.0007102452595   0.1530950766   0.1433284393  0.01217101346 -0.00178832568  0.09005648317   0.1167366836  0.07425309267   -51196712.45 
77           NO_ID -0.01478581782 -0.01098291379 -0.001713207294 0.0002040788452   0.1534735512    0.144041294   0.0124225429 -0.002450184834  0.08958022318   0.1165361721  0.07402149584   -51196669.98 
78           NO_ID -0.01287903279 -0.009871552629 -0.002115819814 0.001299667447    0.152514338   0.1449945267  0.01253421879 -0.0005423164357  0.09069911472    0.116851789  0.07277603816   -51196773.12 
79           NO_ID -0.01258643696 -0.009776991691 -0.002320521255 0.001925147514   0.1538521335   0.1435865363  0.01351589759 0.0003704431706  0.09153439338   0.1161000445  0.07122485296   -51196704.47 
80           NO_ID -0.01223692185 -0.01035082681 -0.002198760181 0.001364332024   0.1519970169   0.1447572876   0.0123450481 -0.000810816132   0.0898984647   0.1161484078  0.07230617803    -51196744.1 
81           NO_ID -0.01314824679 -0.008827593057 -0.001628483816 1.257350373e-05   0.1519984124    0.145036796  0.01045935365 0.0001238555276  0.09174266645   0.1161181996  0.07252065607   -51196803.28 
82           NO_ID -0.01378532896 -0.008807502661 -0.0006235631404 0.0006125385669    0.151319414    0.144882705  0.01073444911 0.0003511596123  0.09173161759     0.11589208  0.07247677488   -51196801.06 
83           NO_ID  -0.0122243084 -0.009152134395 -0.001476362478 -0.000908504578   0.1507281927   0.1452296437   0.0115915964 -0.0006530631769  0.09372834369   0.1159388548  0.07317166042   -51196818.47 
84           NO_ID -0.01239267036 -0.01045051098 -0.001522652732 -0.0009736095146   0.1507529782   0.1454462474  0.01131075534 5.818533827e-05  0.09400235234   0.1160519815  0.07319888632   -51196837.55 
85           NO_ID -0.01331877581 -0.01044399959 -0.003067226586 -0.0001115267354   0.1493131049   0.1454788745  0.01047518935 -0.0002937714544  0.09489115621   0.1173491725  0.07255857699   -51196806.22 
86           NO_ID -0.01287175755  -0.0102081526 -0.002318541313 -0.001248962331   0.1503844068   0.1454725496   0.0118089578 0.0006997473763   0.0937304222   0.1154260463  0.07362526798    -51196824.5 
87           NO_ID -0.01173263186 -0.01036946779 -0.001451285215 0.0006226559296   0.1512981855   0.1467427374  0.01039896055 0.000182918225  0.09483585793   0.1151525866  0.07476142959   -51196813.61 
88           NO_ID -0.01167283338 -0.01024305299 -0.001467323575 -0.0008168900735   0.1504193726    0.144697557  0.01117432147  0.00075270011  0.09385268482   0.1166490067  0.07374747127   -51196832.65 
89           NO_ID -0.01235686525 -0.01043835074 -0.0003619314616 -0.002470497599   0.1507602152   0.1473579991  0.01145467867 0.0008710382058  0.09385636228   0.1173945054  0.07307131959   -51196807.14 
90           NO_ID -0.01231502761  -0.0104489556 -0.001428218906 -0.0009461387648   0.1514339463     0.14497305  0.01160427759 0.0006239506582   0.0948857587   0.1158353545  0.07248861177   -51196806.49 
91           NO_ID -0.01282270022 -0.01041805443 -0.001459606367 -0.001098833564   0.1510402486   0.1452440398  0.01131633667 -6.013226309e-05   0.0941805754   0.1162862248  0.07362390484   -51196830.37 
92           NO_ID -0.01215210542  -0.0112519857 -0.00128666363 -0.001476450377   0.1503436846    0.145074637  0.01070983263 -0.0004730301185  0.09356114499   0.1155201454  0.07327766571    -51196838.2 
93           NO_ID -0.01182716325 -0.01129987589 -0.001801499668 -0.001726453735    0.150698331   0.1451493269   0.0106491759 -0.0006096919297  0.09352867376   0.1156586722  0.07330865717   -51196830.73 
94           NO_ID -0.01204240706 -0.01200852828 -0.001178377014 -0.0008273323221   0.1502923512   0.1451205515  0.01169542456 -0.0008164864312  0.09306141915   0.1157892398  0.07336542076   -51196848.93 
95           NO_ID -0.01216435291 -0.01196123965 -0.001062697681 -0.0007043687876    0.150721224   0.1450779616  0.01151524954 -0.0005921703954  0.09253032507   0.1157052293   0.0732811736   -51196850.95 
96           NO_ID -0.01272150617 -0.01221269714 -0.001511479501 -2.070542948e-05   0.1501439171   0.1451451839   0.0109143311 -0.0007208284411  0.09226855872   0.1163041361  0.07277492665   -51196855.03 
97           NO_ID -0.01283772406 -0.01219439398 -0.001380738386 -0.0005301944572   0.1500280653   0.1451306114  0.01112147554 -0.0006324334321  0.09207532589   0.1166554151  0.07246711939   -51196851.76 
98           NO_ID -0.01253002841 -0.01247740876 -0.0008843382631 0.0002269244869   0.1499053549   0.1463701367  0.01066208892 -0.0005319986598  0.09204434949   0.1164562296  0.07316214385   -51196864.44 
99           NO_ID -0.01238401075 -0.01326269151 -0.0002504544139 0.0009359405895   0.1500023552    0.146506258  0.01071060261 -8.039077052e-05  0.09237798553   0.1161780054  0.07247225943    -51196845.8 
100          NO_ID -0.01228477622 -0.01221101165 -0.0005427813743 0.0003589467479   0.1500504831    0.146298151  0.01053572108 -0.0009975235565  0.09207925455   0.1166826498  0.07297847657   -51196858.16 
101          NO_ID -0.01275803755 -0.01192171085 -0.001105004372 0.0005067928845   0.1491837853   0.1467020383  0.01105170708 -0.0006822753205  0.09122410284   0.1158638269  0.07351519602   -51196865.54 
102          NO_ID -0.01323747816 -0.01200941528  -0.0011108423 0.0003922133742   0.1494343715    0.146991097  0.01111807521 -0.001049135976  0.09135244898   0.1156568819  0.07339274254   -51196858.93 
103          NO_ID -0.01327622354 -0.01213784644 -0.0008524220988 0.0006520442899   0.1491191195   0.1463119169  0.01095082851 -0.0005037433673  0.09107719631   0.1164453948   0.0747330014      -51196851 
104          NO_ID -0.01262364084 -0.01232416095 -0.001009668326 0.0002446656806   0.1489948653   0.1465196821  0.01074887773 -0.0009536128437  0.09100228883   0.1156042302  0.07355590508   -51196852.38 
105          NO_ID -0.01212285827 -0.01188373416 -0.002164585785 0.0006051279316   0.1496186043   0.1473384557  0.01121275129 -0.000502308101  0.09099261151   0.1162997032  0.07360538635   -51196853.41 
106          NO_ID   -0.012876022 -0.01176864761   -0.001194427 0.000195784571   0.1491397007   0.1468957034  0.01055743234 -0.0003295090568  0.09144209356   0.1157750171  0.07358354774   -51196867.43 
107          NO_ID -0.01284831876 -0.01046472653 -0.0009175271583 0.0007511844715   0.1488462846   0.1467195813  0.01048137704 -0.0001632347979   0.0915396562   0.1156091922  0.07317400393    -51196857.4 
108          NO_ID -0.01294672674 -0.01173916176 -0.001002705102 -0.0001459436505    0.148934443   0.1469230504  0.01090921564 -0.0001319432497  0.09121207415   0.1161088425  0.07329905371   -51196867.94 
109          NO_ID -0.01350604747 -0.01163023564 -0.001208596636 -0.001077393115   0.1491994455    0.147477211  0.01003466495 -5.186127945e-05  0.09134518599   0.1163097996  0.07329293497   -51196854.11 
110          NO_ID -0.01305323691 -0.01183381956 -0.0008516131218 1.681517253e-05   0.1493681167   0.1468653381  0.01078541817 0.0002053404835  0.09079351609   0.1159596497  0.07314809417   -51196847.95 
111          NO_ID -0.01290681495 -0.01229068966 -0.001005670372 5.676649949e-05   0.1482574264   0.1473103968  0.01124274934 0.0003433162835  0.09227538978   0.1159996446  0.07321867466   -51196866.35 
112          NO_ID -0.01267908515  -0.0116080929 -0.0008254222657 -0.0004499781403   0.1492170806   0.1469633449  0.01110069475 -2.312432246e-05  0.09137590653   0.1157633345  0.07364754199   -51196868.28 
113          NO_ID -0.01256010857 -0.01108461716 -0.0005609272137 -0.0009717911545   0.1487144916   0.1469449974  0.01203855605 -0.0005808286366  0.09137602374    0.116330184  0.07343281187   -51196858.28 
114          NO_ID -0.01232413194 -0.01154786374 -0.001390590195 -0.0003212292001   0.1492908947   0.1471861562  0.01117418166 9.852542072e-06  0.09125055533   0.1160180944  0.07369798407   -51196870.04 
115          NO_ID -0.01185153468 -0.01147046596 -0.001463203431 -0.0004686640338   0.1498075194   0.1476731481  0.01133346028 0.0001807106133  0.09211949651   0.1153221314  0.07432008556   -51196861.34 
116          NO_ID -0.01222294103 -0.01127484118 -0.001287825845 -0.0005873621106   0.1490640261   0.1472115953  0.01166261048 -0.0002638725747  0.09128652697   0.1162853623  0.07362148119   -51196867.56 
117          NO_ID -0.01229357981  -0.0115439978 -0.001238616318 -0.0003216419227   0.1492383515   0.1474659991  0.01101205109 -7.863425123e-05   0.0911944358    0.116101873  0.07375442872   -51196868.64 
118          NO_ID -0.01259266706 -0.01146946807 -0.001753514071 -0.000758614554   0.1492215625   0.1471128345  0.01081667125 -0.0001167127132  0.09145105783   0.1161335911  0.07373695425   -51196866.82 
119          NO_ID -0.01226020438  -0.0115771178 -0.001291104785 -0.0002580752504   0.1494432061    0.147062477  0.01111583614 -1.89992717e-06  0.09140535636   0.1162750816  0.07373941129   -51196871.43 
120          NO_ID -0.01255236454 -0.01152603672 -0.001323860925 -8.446413622e-05   0.1492762317   0.1469926521  0.01125652153 0.0001214812633  0.09129690951   0.1164116071  0.07436630819   -51196868.75 
121          NO_ID -0.01221635745 -0.01128064252 -0.001267044767 -0.0002179147193   0.1495598835   0.1469687846  0.01102078188 -9.529983087e-05  0.09129170433   0.1162001029  0.07378284706   -51196870.09 
122          NO_ID -0.01221826463 -0.01130443603 -0.001329359665 0.0001091513195   0.1489994486   0.1470549221  0.01097621362 0.0001318218633  0.09177610842   0.1162657129  0.07357810469   -51196872.42 
123          NO_ID -0.01229971882 -0.01139481796 -0.001401048286 0.0002721069852    0.149023525   0.1470599633   0.0110118721 -0.0001795777628  0.09183800613   0.1162074444  0.07358229055   -51196872.17 
124          NO_ID -0.01173607423  -0.0115696262 -0.001302899187 4.29903514e-05   0.1486832151    0.146718663  0.01081012437 -5.233159391e-07  0.09168128532   0.1161839938  0.07374721005   -51196871.48 
125          NO_ID -0.01193062286 -0.01133512408 -0.00134068243 7.814352684e-05   0.1492678832   0.1472219465  0.01112777616 0.0002730980875  0.09228263437   0.1159761547  0.07378373881   -51196870.79 
126          NO_ID -0.01219262095 -0.01144067131 -0.001364022951 0.0002894044125   0.1490829634   0.1469782028  0.01100034035 0.0002726465235  0.09174524667   0.1163824888  0.07335047737   -51196871.73 
127          NO_ID -0.01227527502 -0.01134542091 -0.001407319269  9.6274534e-05   0.1490334123   0.1470434975  0.01082591573 0.0001656209286  0.09179771474   0.1162338401  0.07359989737   -51196872.12 
128          NO_ID  -0.0122493384 -0.01124311937 -0.001449498693 -0.0001078412013   0.1489266172   0.1469947693  0.01103285952 4.725322964e-05  0.09192231509   0.1164543968  0.07347769516   -51196872.22 
129          NO_ID -0.01225374015 -0.01132405072 -0.00120651486 5.926492113e-05   0.1490071518   0.1470155323  0.01094251423 0.0001088112878  0.09181787958   0.1161948082  0.07348389279   -51196872.47 
130          NO_ID -0.01246712725 -0.01135684996 -0.001080536871 0.0001052880404   0.1489143281   0.1468716309  0.01103981918 0.0001914986197  0.09187277323   0.1162605686   0.0736710355   -51196872.53 
131          NO_ID -0.01243370663 -0.01136584292 -0.0009916594775 0.0001275028437    0.148949706    0.146926637  0.01096192218 0.0001560979009  0.09190777006   0.1163811358  0.07370563073   -51196872.55 
132          NO_ID -0.01252187602 -0.01140945059 -0.0009195304878 9.19021923e-05    0.148712401   0.1471945023  0.01098594988 0.0001723770943  0.09183070318    0.116366104  0.07366862608   -51196871.97 
133          NO_ID -0.01248055638 -0.01127935615 -0.0009830383364 0.000146353523   0.1489222605   0.1468702656  0.01090610527 0.0001086242848  0.09178073387   0.1164206531  0.07367334492   -51196872.07 
134          NO_ID -0.01232934494 -0.01116746999 -0.0009107781177 0.0001488380424   0.1490561878   0.1469662521  0.01106986428 0.0002094497976  0.09211911457   0.1162643403  0.07380378559   -51196871.62 
135          NO_ID -0.01252740917 -0.01136444975 -0.0009896823702 7.621114862e-05   0.1490823521   0.1469884222  0.01101556067 0.000157952046  0.09186132041   0.1163976067  0.07370274554   -51196872.39 
136          NO_ID -0.01226355287  -0.0115891357 -0.0009355386189 -3.731108038e-05    0.148958418   0.1468280249  0.01101622207 9.60742524e-05   0.0918077951   0.1163648905  0.07383544706   -51196872.93 
137          NO_ID -0.01222507077 -0.01167079949 -0.0009315731262 5.965465196e-05   0.1489617108   0.1468098155   0.0110100874 0.0001557293114  0.09187210251   0.1164439161  0.07375632838   -51196873.02 
138          NO_ID -0.01220445515 -0.01183526937 -0.0009299978252 1.039321482e-05   0.1490361043   0.1467061785  0.01123838567 0.0002439398735  0.09168481737   0.1164058093    0.073656432   -51196872.44 
139          NO_ID -0.01225618148 -0.01173378371 -0.0009595073195 0.0001327007967   0.1489672561   0.1468097501  0.01104582636 2.538933607e-06  0.09190881197   0.1164139633  0.07376504323   -51196873.16 
140          NO_ID -0.01225420426 -0.01171313353 -0.0009746511266 8.488361553e-05   0.1489450824   0.1467977512  0.01108288927 -2.230636367e-05  0.09193896217    0.116462432  0.07373847741   -51196873.26 
