,ouu,det
148,0.0404950941,0.13230956
149,-0.1108110962,-0.1176463104
150,0.09016205571,0.10285254
151,-0.03090648019,-0.1505601543
152,-0.001093866,-3.847350376e-06
153,1.499911633e-06,0.0001300970133
154,4.597992473e-05,-5.826677699e-05
155,0.01808379895,-9.30969423e-06
156,0.003676240422,-4.629144557e-05
157,-0.004391118221,-0.0001147896799
158,0.007739957849,-0.03566032787
159,-0.07889928436,-0.0977462222
160,-0.1029222821,0.435
161,-0.0816993135,0.05573627847
162,-0.121058929,0.04468832271
163,-0.06352223222,-9.721998775e-05
164,-7.861816829e-06,2.565021717e-05
165,1.258705395e-05,-0.004538161972
166,-0.008965360114,0.0006250211348
167,0.02017009308,0.006559367729
168,0.006377345663,0.00446174317
169,-0.01213940703,-0.06766870542
170,-0.2233844615,-0.435
171,0.07961954734,0.0453223536
172,-0.3037238165,-0.435
173,-0.230283501,-0.4305237864
174,-0.1530254219,-0.3570476471
175,4.310336237e-05,0.001468836104
176,0.001791486736,-0.0001374403732
177,-0.0179293604,3.829527937e-05
178,-0.02325111683,0.0002676915979
179,-0.01739939079,-8.316344822e-05
180,0.06487367777,0.09016579734
181,0.2016775231,0.3172512332
182,0.02690852717,-0.0001001358436
183,0.08708865559,0.2211403517
184,0.2675413071,0.33227253
185,0.04682479777,0.08174305317
186,-0.002841783921,-1.123128234e-05
187,0.006954716596,-9.002915396e-05
188,0.00893073085,-6.499435628e-06
189,0.004664812993,-1.116924111e-05
190,0.01064295515,6.369058473e-05
191,0.0382192211,0.05416705169
192,0.06807711851,0.06298714587
193,-0.04501410401,-0.06890928504
194,-0.435,-0.435
195,0.02595738606,0.005206281582
196,-0.09324560088,-0.02353248151
197,-0.09855734817,-0.03149391461
198,0.003692403972,0.001081237369
199,-0.00461262229,0.0008622394893
200,-0.002528753795,0.00105900795
201,-0.0007555760326,0.0004824397726
202,-0.01222990473,-0.001232454103
203,0.001105689613,-0.0004060454162
204,-0.02033784665,-0.000862755856
205,0.3937774368,0.435
206,0.04207356635,0.435
207,0.01431434812,0.435
208,0.003774795427,0.435
209,-0.002012325493,-1.123589397e-05
210,-0.006890876089,5.54565972e-05
211,-0.01284867545,-2.119157534e-05
212,-0.01222383843,-4.793458145e-05
213,-0.0204808455,-0.006161236948
214,-0.06751748079,-0.06261113759
215,0.01839128683,0.0125331994
216,0.1355534986,0.009014043481
217,-0.00804669417,0.01048249941
218,-0.006843268324,0.01915208971
219,0.09586630442,0.03145872261
220,-0.02003660489,-4.896010497e-05
221,-0.02029149531,1.125868621e-05
222,-0.007821919058,1.500981944e-05
223,1.550755197e-05,-6.400264896e-06
224,0.2156403213,0.435
225,0.2272771792,0.435
226,0.0293246505,0.002848446844
227,-2.204243438e-05,-1.183082227e-05
228,0.1751962424,0.435
229,0.2302549975,0.4289896527
230,0.1531640053,0.3588346514
231,-0.003035710805,-6.60482252e-05
232,-0.002879865155,-8.236015128e-05
233,-0.005379352815,4.312478585e-05
234,-0.0001398592116,1.196678903e-06
235,0.09326802603,0.08865398401
236,0.08395624752,0.1118824293
237,-0.01672492461,8.884687282e-05
238,0.0001279864211,-5.382923907e-05
239,0.3255997541,0.435
240,0.08361082703,-0.06807297307
241,0.04838927415,-0.09219376963
242,0.00714778119,-2.768601185e-05
243,-0.007696652426,7.018616639e-05
244,-0.0001462099049,5.010110363e-05
245,-4.344121665e-05,5.336215454e-05
246,-0.02750961135,-0.09547344856
247,-0.03564073058,-0.1193866716
248,-0.01054519267,-1.843779784e-05
249,-3.92503754e-05,1.497865013e-05
250,0.1702561112,0.1313976282
251,-0.1514175344,-0.1065450931
252,-0.01146828009,0.007994130433
253,-0.01043474011,-4.762511841e-05
254,-0.002972225131,4.429163437e-06
255,0.000414235705,-1.736181935e-05
256,-3.796769673e-05,-8.874903456e-05
257,-0.1460240827,-0.153197187
258,0.09059033448,0.2912885209
259,0.01922863196,-1.286335119e-05
260,0.0002913523132,3.926671302e-05
261,0.01109544566,2.711026575e-05
262,0.1463011722,0.435
263,0.1695183179,0.35845949
264,8.377874288e-05,6.531513854e-06
265,0.002272798432,1.968146804e-05
266,-0.0002641965315,2.709716079e-05
267,0.003876626252,5.536055502e-05
268,-0.00117605112,-0.08039463112
269,-0.05252716666,-0.2397861573
270,0.2634336926,0.3788009386
271,-0.1254440924,-0.2927317862
272,0.002052657486,-1.518254031e-05
273,0.0007921036138,-5.953693223e-05
274,-0.0002503060452,-5.221111965e-05
275,-5.561802423e-05,-1.14245344e-05
276,0.02045711467,-2.957730495e-05
277,-0.004556865302,-1.911920701e-05
278,-0.007202408182,6.560809335e-05
279,0.02263089314,0.05531185589
280,0.03333153548,0.1122672915
281,-0.07649201346,-0.09315006224
282,0.07956474026,0.09093884689
283,-0.02343949817,-0.128329256
284,-0.0008031403896,-2.356906889e-05
285,7.606131885e-06,8.502967607e-05
286,2.841076321e-05,-6.350809731e-05
287,0.01535025333,-4.14506723e-05
288,0.004005388689,-4.874919328e-05
289,-0.003999294431,7.984903277e-06
290,0.003664155813,-0.02577613704
291,-0.07511996248,-0.07104881865
292,-0.08568087392,0.435
293,-0.09086111175,0.06202803074
294,-0.1225836442,0.04569050008
295,-0.05202720385,4.589322001e-05
296,-1.064642087e-06,3.414229928e-05
297,0.001854477379,0.0005907437532
298,-0.008695524665,0.0009343134893
299,0.01878604629,0.0009895905661
300,0.006308506956,-0.0004616754933
301,-0.02332977394,-0.1642183443
302,-0.2397620073,-0.4000277371
303,0.07047636548,0.04784538748
304,-0.2991506088,-0.435
305,-0.240009359,-0.3970445179
306,-0.1438436775,-0.320924973
307,-0.002471091425,0.0021547082
308,0.0005706645787,8.927427705e-05
309,-0.01597880501,-5.162363018e-05
310,-0.0215109679,-6.8310803e-06
311,-0.0139476536,3.6635683e-05
312,0.06501331851,0.1359193429
313,0.1813539874,0.2814922811
314,0.02768030161,-4.179257373e-05
315,0.08976168884,0.2056190253
316,0.245006937,0.2988611519
317,0.03328755023,0.05959407188
318,-0.004535552754,-4.147928052e-05
319,0.006529196351,-2.433205022e-06
320,0.00762163231,-2.856632145e-05
321,0.004296781602,8.761707761e-06
322,0.009506558604,5.855884283e-05
323,0.03373472376,0.04512123624
324,0.05597685002,0.03517929114
325,-0.03268286062,-0.04693461721
326,-0.392774787,-0.435
327,-0.0002250767985,0.001537251912
328,-0.09544680465,-0.01533475
329,-0.09887418417,-0.01904668867
330,0.002515798496,5.1801474e-05
331,-0.0009173903332,0.0007540504099
332,-0.0001824246401,-0.002493356605
333,0.0001442016267,-0.0008965192567
334,-0.009881630132,-0.0005858319469
335,6.306508416e-05,0.00304594973
336,-0.01658998432,0.003256322304
337,0.3809622083,0.435
338,0.0139600623,0.435
339,0.002951438842,0.435
340,0.0006382506532,0.435
341,-0.00221880237,-1.272845844e-05
342,-0.00607628872,2.049787984e-05
343,-0.0112975112,-2.608633265e-05
344,-0.01089204725,2.06324091e-05
345,-0.01682854645,-0.00258028047
346,-0.05555827005,-0.03514648171
347,0.01887729988,0.01825772951
348,0.1225984668,0.003515434127
349,0.01066261946,0.008954589183
350,0.01587814433,0.012786522
351,0.09706833296,0.01895588538
352,-0.0151211587,6.118610413e-05
353,-0.02069642951,-5.541780998e-05
354,-0.008435804243,3.490514886e-05
355,-0.0001987757949,9.01379489e-05
356,0.2393734619,0.3999977905
357,0.242551944,0.3997941591
358,0.02549810993,0.000734758998
359,0.000437168087,-1.545645568e-05
360,0.1726393727,0.3972134893
361,0.2385217796,0.3969167285
362,0.1439052212,0.3207723387
363,-0.003335040943,4.438811601e-05
364,-0.002779697988,-5.003510623e-05
365,-0.004188725386,-2.733148636e-05
366,0.0001241672986,-5.364737444e-05
367,0.08329941651,0.06259336952
368,0.07848488157,0.07912936781
369,-0.01226581651,6.89747338e-05
370,-1.055655886e-05,-1.958487052e-05
371,0.2606249047,0.435
372,0.09567088427,-0.06852720982
373,0.05338572341,-0.07551175847
374,0.006793183998,-2.049222541e-05
375,-0.006523365696,-1.420846819e-05
376,-0.0003064763106,-3.809916348e-05
377,0.0003120845281,5.014022706e-05
378,-0.006861435936,-0.04831919173
379,-0.03334189075,-0.1186936669
380,-0.01092654935,-1.48064147e-05
381,-0.0002681679345,3.991449811e-05
382,0.1438243678,0.1030073287
383,-0.1322096402,-0.09019333804
384,-0.007173766958,0.01618058535
385,-0.0084929117,-1.490402916e-05
386,-0.004135576498,-1.378004428e-05
387,0.001398049839,-1.020265516e-05
388,0.0007641616795,5.253489127e-05
389,-0.1108539052,-0.09967434375
390,0.0750594373,0.2572367527
391,0.02054648735,4.634773177e-05
392,-0.002707631961,-2.083619984e-05
393,0.008227733208,-2.731177314e-05
394,0.1000466793,0.435
395,0.1681266696,0.3275637001
396,1.881574714e-05,0.0003406062845
397,0.00185216582,0.0004815657121
398,0.0006928504551,0.002210587337
399,0.003648943961,0.001312059584
400,-0.0005318658017,-0.06292383191
401,-0.05539795276,-0.242311467
402,0.2329320236,0.3472511048
403,-0.1288371412,-0.2784268622
404,0.001931559299,0.0009333346578
405,0.0005194982564,-0.0005555948033
406,-0.0001529807802,-0.001388940295
407,1.878119497e-05,-3.742219818e-05
408,0.01873628694,1.289657768e-05
409,-0.003985375619,-2.79944424e-05
410,-0.007111355408,-3.312755596e-05
411,0.02487502844,0.05873031997
412,0.03097325803,0.1003567295
413,-0.07072900233,-0.08042575372
414,0.07473695138,0.08449970175
415,-0.01792460009,-0.1165702732
416,-0.0006718792759,2.341535395e-05
417,2.171609179e-06,4.114432037e-05
418,1.229700906e-05,-1.274677079e-05
419,0.01470464338,-8.136907924e-05
420,0.003757590389,-4.385668915e-06
421,-0.003994279251,9.396390942e-05
422,0.003256273617,-0.01839445648
423,-0.06745505522,-0.05677089248
424,-0.1022453899,0.435
425,-0.07747540325,0.06365497801
426,-0.1117407176,0.04552466756
427,-0.04555487333,-2.705663207e-05
428,7.101778432e-05,-3.179429396e-05
429,2.026829488e-05,-2.952524933e-05
430,-0.007441870372,-1.094572535e-05
431,0.01785300919,-1.543915597e-05
432,0.004359329301,-0.0001124566434
433,-0.02512567941,-0.1697988814
434,-0.2101025963,-0.4054753775
435,0.06684947191,0.03847805618
436,-0.2620466734,-0.435
437,-0.2093253762,-0.3954669377
438,-0.1387611509,-0.3010100202
439,5.574788567e-05,4.257587643e-05
440,0.0007035565337,-4.12268312e-05
441,-0.01689741608,1.192242295e-05
442,-0.02085909586,-5.160999354e-05
443,-0.01281195995,-5.478910947e-05
444,0.07137302765,0.1405259133
445,0.1793929313,0.2644097163
446,0.02947512441,-4.044191441e-05
447,0.06456043338,0.1996469721
448,0.2247773342,0.2813038442
449,0.02622469024,0.04905227836
450,-0.002217173815,-2.008445531e-05
451,0.006743265417,-6.304406256e-05
452,0.006502648412,-4.961586835e-06
453,0.004266543447,-1.858073051e-05
454,0.009093600651,3.8948966e-05
455,0.03141588238,0.04095620568
456,0.04564253459,0.02401278891
457,-0.01697718257,-0.02634008067
458,-0.3198320291,-0.435
459,-0.006471178713,0.0001822968299
460,-0.07936626774,-0.01157444824
461,-0.08169939665,-0.01391308227
462,0.003770301536,4.869189679e-06
463,-0.0009015066931,-9.165469865e-05
464,-0.0005002876197,1.848518966e-05
465,3.545804953e-05,-3.403474815e-05
466,-0.008308644611,9.572845767e-05
467,1.219216085e-05,-9.896244565e-06
468,-0.0164225237,2.357169316e-05
469,0.3402679689,0.435
470,0.01144139885,0.3913430966
471,0.00157123277,0.3912155237
472,1.93237002e-05,0.3912465801
473,-0.002240826362,8.467778239e-05
474,-0.005320965476,2.124503189e-05
475,-0.01039978539,-3.454319488e-05
476,-0.0101345835,1.911130856e-05
477,-0.01773249932,-0.001342821754
478,-0.04548016591,-0.02394409181
479,0.02439724404,0.02334703816
480,0.1014298703,0.00199636719
481,0.01326071363,0.007622487442
482,0.01500108181,0.01004375648
483,0.08024069116,0.01404167224
484,-0.01790178077,-7.693301404e-06
485,-0.01786520182,3.74016981e-05
486,-0.005491980736,3.233440237e-05
487,7.623770048e-05,7.008923302e-05
488,0.2041306443,0.4052143786
489,0.2109540215,0.4055039327
490,0.02319598135,0.0002557965106
491,-1.363357215e-06,1.009043902e-05
492,0.1257132636,0.4011480968
493,0.2089307178,0.3954583011
494,0.1394952554,0.3009949024
495,-0.003176993687,-6.346071948e-06
496,-0.003532083849,-2.04763644e-05
497,-0.00447110975,1.321639508e-05
498,0.001277512383,5.156491281e-05
499,0.07650748579,0.04940012448
500,0.06999082166,0.06248000147
501,-0.01416548832,-3.684420325e-06
502,0.001765980522,-1.088313485e-05
503,0.2559226041,0.435
504,0.0794104838,-0.06861501997
505,0.0502964919,-0.06666577653
506,0.006725190839,5.231709104e-05
507,-0.005999906807,-4.547908302e-05
508,-6.085218192e-05,1.579215872e-05
509,5.102904092e-05,5.444932143e-06
510,0.0118395362,-0.03231176873
511,-0.03373155817,-0.1134354725
512,-0.01039876239,-1.383606563e-05
513,-6.838831163e-05,-1.618891711e-05
514,0.1276392333,0.08837512818
515,-0.1266672293,-0.08200397421
516,-0.003767704277,0.01982876741
517,-0.009214882876,3.360192581e-05
518,-0.001552623356,4.381005032e-05
519,4.604051803e-06,-4.142491041e-05
520,5.730495063e-05,-1.826356675e-05
521,-0.08475038716,-0.06686772025
522,0.0852781367,0.2427348967
523,0.01505734414,2.951936177e-05
524,0.0001052774595,-3.977605189e-06
525,0.006500399129,4.297005289e-05
526,0.08191109628,0.4180241852
527,0.1524513753,0.3124052098
528,1.993052546e-05,-5.149862266e-05
529,0.001708897354,9.948906688e-05
530,0.001266520895,6.422466888e-05
531,0.003206150819,2.510534339e-05
532,0.000937535516,-0.05544628741
533,-0.05189948704,-0.2316984342
534,0.2139224694,0.327753611
535,-0.1194579834,-0.2677059972
536,0.001806015935,8.811734082e-06
537,0.0003747836573,-2.159006359e-05
538,-5.582054002e-05,-3.429868218e-05
539,1.141647345e-05,1.090292717e-05
540,0.01760614931,-4.18327026e-05
541,-0.003558062286,-6.12326853e-05
542,-0.006862317854,5.886100643e-05
543,0.02678904376,0.06325738384
544,0.02808067957,0.09190259177
545,-0.07466649658,-0.07146040073
546,0.0642306067,0.07654809705
547,-0.01640182672,-0.1083313148
548,-0.0004676340179,-6.332523908e-06
549,6.177875959e-05,-2.994609559e-05
550,-2.027772231e-05,5.766780061e-06
551,0.0128869237,-2.497435056e-05
552,0.003481837563,7.075308674e-05
553,-0.003994237756,-1.340270443e-05
554,0.001898747686,-0.01399898267
555,-0.05997197352,-0.04728064683
556,-0.08032640632,0.4281766908
557,-0.07024437198,0.06357839691
558,-0.1019404422,0.04446223906
559,-0.04086343502,-6.354937165e-05
560,2.870754683e-05,4.684786254e-05
561,-1.473255589e-06,5.940347253e-05
562,-0.007423859522,-4.777837914e-05
563,0.01652638174,5.731768243e-05
564,0.003882574159,6.074866322e-05
565,-0.02347559393,-0.1687145077
566,-0.1814342793,-0.3852948321
567,0.0665598016,0.03249190161
568,-0.2385341616,-0.4206392601
569,-0.1925879929,-0.3770791991
570,-0.1273071882,-0.2953853944
571,1.550949152e-05,2.789395378e-05
572,0.0006529470949,-2.383162463e-05
573,-0.01606517756,5.627329809e-05
574,-0.02032908205,3.25700827e-05
575,-0.01206829081,-3.275272382e-05
576,0.07305930814,0.1468426738
577,0.1624965106,0.2610533779
578,0.02902133502,3.307859435e-05
579,0.0444972703,0.2053245911
580,0.2106092086,0.2685452664
581,0.02268804872,0.04242749106
582,-0.001970475257,5.722949703e-05
583,0.006119416886,3.953544071e-05
584,0.005892101465,4.140878076e-05
585,0.004038241186,5.181386074e-05
586,0.008654100785,-9.969253581e-06
587,0.03046076666,0.0365623062
588,0.04069317632,0.01774020158
589,-0.008963875595,-0.01700380923
590,-0.3372961211,-0.435
591,-0.009800579753,-0.0004968707295
592,-0.07124795446,-0.009519812903
593,-0.07311257904,-0.01121712303
594,0.004408783778,-3.348318669e-05
595,-0.0007663689067,7.524574914e-05
596,-0.0003843968121,0.0001260414641
597,-1.295571714e-05,-3.786924974e-05
598,-0.007460043601,1.726551198e-05
599,8.908403675e-06,-3.900918433e-05
600,-0.01588991992,2.90150051e-05
601,0.3264245139,0.4232663085
602,0.01005517747,0.3550673674
603,0.0008203364362,0.3549259048
604,-3.477800614e-05,0.354966948
605,-0.002304367861,2.426062363e-05
606,-0.004932960316,1.240157412e-05
607,-0.009520349565,-3.793931926e-05
608,-0.009713647432,-6.443706228e-05
609,-0.01466272757,-0.000797914861
610,-0.04052030089,-0.01776824466
611,0.02536123767,0.02314649097
612,0.08856974545,0.001249161475
613,0.01489303624,0.006621429137
614,0.01621310044,0.008406741258
615,0.07183941278,0.01110877624
616,-0.01647095835,-4.207376135e-06
617,-0.01584278977,2.337822546e-05
618,-0.005210167972,3.93509715e-05
619,-5.543039844e-05,-2.324300886e-06
620,0.1814938157,0.3858532006
621,0.1838303143,0.3853651818
622,0.02226539365,8.473742085e-05
623,-9.972122796e-05,-5.925818017e-06
624,0.1257779703,0.3703067198
625,0.1924709871,0.3769873058
626,0.1278825232,0.2954419949
627,-0.002961120275,3.777903558e-05
628,-0.002752564527,6.594644618e-05
629,-0.003495520282,-3.816280835e-05
630,1.908602232e-05,-2.046287931e-05
631,0.06480362708,0.04094873714
632,0.06104477772,0.05181405945
633,-0.008826339177,1.328730086e-05
634,-9.092534503e-06,2.970904014e-05
635,0.2427382475,0.435
636,0.07400582681,-0.06755750748
637,0.04507796855,-0.06070766188
638,0.006287261304,0.0005192587194
639,-0.005624043341,-0.001174739333
640,-8.060430279e-05,-0.0006911082253
641,7.838386797e-05,0.0004531165253
642,0.003148600084,-0.02439107783
643,-0.03464679858,-0.1113174258
644,-0.01016543549,-0.0002858011022
645,-2.756261654e-05,0.0006041864779
646,0.1226922285,0.07833427863
647,-0.1175982176,-0.07453118765
648,-0.001038687084,0.02260250214
649,-0.008745255093,1.971386686e-05
650,-0.001319065576,-8.258715028e-05
651,-2.883754715e-05,1.912547223e-05
652,6.693926115e-05,2.409077481e-05
653,-0.06458315038,-0.05047819482
654,0.07718305366,0.2420052322
655,0.01343111323,-4.755235579e-05
656,7.566384883e-05,-4.953440831e-06
657,0.005385583471,-4.155900767e-05
658,0.05567070941,0.3964708591
659,0.1427977759,0.3101811935
660,-5.567482889e-05,8.029889461e-06
661,0.001589986871,-3.211753318e-06
662,0.00152948046,-4.639796871e-05
663,0.003024258235,-5.11329915e-05
664,0.0008319712875,-0.05198415763
665,-0.04981740879,-0.2207267263
666,0.2036424319,0.3156700217
667,-0.1142601417,-0.2641816537
668,0.001677863868,1.43098549e-05
669,0.0001829602312,8.772742729e-05
670,-0.0001236506009,1.500047468e-05
671,1.718601318e-05,-5.641162042e-06
672,0.01718087363,1.729291303e-05
673,-0.003299661366,-4.595413388e-05
674,-0.006659079865,-2.318143929e-05
675,0.02636466223,0.06139429856
676,0.02690977179,0.08696766733
677,-0.06727621894,-0.06700927555
678,0.0626341781,0.07614962125
679,-0.01635742635,-0.1043165215
680,-0.0005072406337,6.500235187e-07
681,-5.233251683e-05,-4.833780888e-05
682,1.290258875e-05,6.625907144e-05
683,0.01179089111,6.517167218e-05
684,0.003307156769,4.648484522e-05
685,-0.004050907746,-1.584359675e-05
686,0.001399923074,-0.01244291952
687,-0.05586409535,-0.0422910566
688,-0.07122897042,0.4304887943
689,-0.06540722557,0.06358554725
690,-0.09498469332,0.04406918769
691,-0.03868978444,-4.204570302e-05
692,-2.853747439e-05,1.293008755e-05
693,-4.574800605e-05,-3.226124916e-05
694,-0.00735138647,-7.035468241e-05
695,0.0158029346,-1.287939717e-05
696,0.003595256558,-3.814861726e-05
697,-0.02164997843,-0.1649994169
698,-0.1687047663,-0.3706872183
699,0.06112268347,0.02893854318
700,-0.2252443079,-0.4070763499
701,-0.1880183262,-0.3654580577
702,-0.121359876,-0.2817862142
703,1.174645053e-05,4.072161256e-06
704,0.0006159498443,5.070023925e-05
705,-0.01542294297,-6.228101126e-06
706,-0.01984030379,4.945667249e-05
707,-0.01165373017,1.200590425e-05
708,0.07136643312,0.1431606616
709,0.154045331,0.2470441118
710,0.02808003552,2.819270517e-05
711,0.01508200858,0.1979495443
712,0.2021424122,0.2640628538
713,0.02072012459,0.03889771497
714,-0.00176259455,2.947958024e-05
715,0.006244025483,1.563689024e-05
716,0.00545480598,-1.318216742e-05
717,0.00395348586,-4.252182951e-05
718,0.008383722823,4.001876905e-06
719,0.02870926654,0.03396275535
720,0.03656567961,0.01470489025
721,-0.001553859464,-0.01244728619
722,-0.299072856,-0.435
723,-0.01345149688,-0.0009119050153
724,-0.06703523968,-0.008404476611
725,-0.06868517176,-0.009793245288
726,0.004753016715,-3.168960646e-05
727,-0.0007055977268,-8.257580742e-06
728,-0.0003414814113,1.701809605e-05
729,-1.77983163e-05,-4.868922847e-05
730,-0.007054684155,-4.885701793e-05
731,1.594474116e-05,1.248326176e-05
732,-0.01575715488,-1.485508617e-05
733,0.3094796215,0.407095958
734,0.008435900826,0.3303054271
735,0.0007103687515,0.3303119071
736,4.363959787e-05,0.3302839989
737,-0.002309248335,1.273264692e-05
738,-0.00464930306,-4.996417361e-05
739,-0.009121668118,5.089394794e-05
740,-0.009428790622,6.131619788e-06
741,-0.01317729389,-0.0005611092336
742,-0.03648681265,-0.01477349158
743,0.02548356125,0.02309768231
744,0.08169712802,0.0009123648899
745,0.01734624151,0.006073857295
746,0.01893172892,0.007559595026
747,0.06762762134,0.009742375386
748,-0.01638082837,-3.873508913e-05
749,-0.01593578266,7.663208887e-06
750,-0.004833253486,-1.93785026e-05
751,-0.0001638609669,-6.65317627e-05
752,0.1688590792,0.371494022
753,0.1700235124,0.3707361655
754,0.02107332034,1.990945247e-05
755,6.491749213e-05,8.972056176e-07
756,0.1379530273,0.3539601643
757,0.1878988047,0.3654060276
758,0.1219376914,0.2817747028
759,-0.002817589897,5.038241427e-06
760,-0.002497071088,2.185233882e-06
761,-0.00330057222,-9.99748344e-06
762,-2.880590943e-05,-6.330977891e-05
763,0.06005233509,0.03650426646
764,0.05661892399,0.04628443461
765,-0.007494568292,0.0001547957934
766,8.821529186e-07,-9.119379692e-05
767,0.2175635097,0.435
768,0.0689087835,-0.06715168832
769,0.04347927467,-0.05782387336
770,0.006118120918,-5.74254109e-05
771,-0.005516065184,6.576436872e-06
772,-7.383792964e-05,1.269666572e-05
773,1.604122302e-06,-1.42275192e-05
774,0.005098878872,-0.01977783533
775,-0.03267127171,-0.106533302
776,-0.01011790722,6.10716201e-05
777,-6.205211663e-06,-6.280436235e-05
778,0.1137984979,0.07297469479
779,-0.1139159468,-0.07196186389
780,0.00018239065,0.02376572598
